"b","loglik","loglik.se","delta.loglik","cea","cel","cpa","mu_A","mu_L","tau_E","tau_L","tau_P","od"
27.25,-7359.73531547699,1.24779376000908,-7359.73531547699,0.0248229332894448,0.0842461622920236,0.0316933513287167,7.95072382775921e-07,0.000784250406675973,13.4086750547207,12.2895589092571,15.914236421436,1.4745937041799
27.26,-7361.74920831588,0.247797894283523,-1.916221938528,0.0304679328242611,0.0832809384534754,0.0428760329069963,5.30582384668844e-06,0.00515297130946187,12.7686706438153,12.7828719122636,17.7918930977611,1.50631782205695
27.27,-7356.52560055755,0.223309193243108,-0.868690860001152,0.0270224544557492,0.0919303146389088,0.0314350830793961,6.07679064484151e-07,8.51611123633016e-05,12.6899944140067,12.6652237706876,17.5453263018478,1.42690262576932
27.28,-7357.14067844047,0.489164814299157,-7357.14067844047,0.0208805196307966,0.0874517640056602,0.0320222217221289,5.82658128786012e-06,2.92308014678881e-05,13.7358664662808,12.3708088307745,17.1332479678649,1.40914062741242
27.29,-7361.73386522755,0.546348629853999,-7361.73386522755,0.0214593196030022,0.0834157081560245,0.0540161915585731,3.09538606838904e-06,0.000119080774453132,13.0195308434254,12.875161721399,18.3623435957234,1.45347328197061
27.3,-7360.49469362816,0.504758433931632,0.530136657066578,0.0296163655938572,0.0862552828706882,0.0303521418747319,0.000152086911207243,0.00130243133787956,13.3828507844041,12.3442572927691,15.8704332454197,1.33493204017445
27.31,-7359.63189778847,0.827180780452818,-7359.63189778847,0.026142626612946,0.0993686126293516,0.0281478380162327,9.47758355477865e-08,0.000616745894686497,12.2895562509635,12.8529745885682,16.306079861621,1.47281652905289
27.32,-7360.4617454721,0.287051472785361,-7360.4617454721,0.0209898947518428,0.0890962304424527,0.0405974785994794,1.22637323810452e-06,2.82998760164289e-05,13.6173955148639,12.2744135955839,18.6992786629657,1.51885572420236
27.33,-7361.18419435549,0.343848202063368,-5.88359630383002,0.0224434453624573,0.0914924704958398,0.0368702634147109,8.03984896819144e-05,0.0011288024094197,13.6678555897588,12.4240603340917,19.2046244202248,1.3712873730113
27.34,-7356.77170037073,0.330481141838771,-7356.77170037073,0.0289707390588184,0.0950734397563018,0.0296571957116611,2.5068960637535e-05,0.000769435067040151,13.2909233664849,12.4082740815576,16.8345939008294,1.48386717028475
27.35,-7362.75603299959,0.511752113026101,-7.66780956531875,0.020161549544384,0.0904304321476201,0.035255245421413,0.000526955086357363,1.0971217077571e-06,13.2061283882416,12.8355674227971,15.8570702191485,1.38764603505137
27.36,-7357.23914426657,0.322717944368968,3.9475782322761,0.0239597982703433,0.0866127360896033,0.0457200153072459,7.06959433823366e-06,3.57627973342415e-07,13.0114861716191,12.6562081308885,18.3229197967147,1.42864110500728
27.37,-7360.49458359775,0.349046661769487,-7360.49458359775,0.018796193391482,0.0933557378616069,0.0295869483361798,4.99416398284857e-05,0.00038052467464808,13.0417622228642,12.762575435614,17.8611202259542,1.47788665671834
27.38,-7358.4948043227,0.504329514788091,2.51458134229415,0.0208631245513163,0.0977619312888853,0.036523598341592,3.72081426492816e-05,0.000984913830045765,13.4003049158224,12.4716146452044,18.9522780386442,1.45867687364252
27.39,-7356.2085263564,1.06622245436309,9.79361041723678,0.0247939204342816,0.0939459378745902,0.03883317869824,3.81514676262643e-05,4.01629372572048e-05,14.0181215406763,12.0557967784869,17.8933511108385,1.42072487065141
27.4,-7357.64743815722,0.283818410856547,-7357.64743815722,0.0250060995523179,0.0897094642131052,0.0321659846159614,1.98548979257653e-05,5.35935515015738e-05,13.7902475304668,12.4518168636362,16.5491760851784,1.49632254750862
27.41,-7359.84565010849,0.396536309043698,-2.77707453613675,0.0227783760477231,0.0871241948912537,0.0293910798444824,9.18321750466238e-05,0.00367656080103967,13.3183072764439,12.4216503259286,16.3990902885418,1.50859800913285
27.42,-7363.16785901669,1.27904432423308,0.86101277396665,0.0247391248236522,0.0911318728938814,0.0565922249656761,2.25984931358909e-07,0.000169087603217091,12.8262110754727,12.722162939318,19.419655198716,1.36970905386374
27.43,-7360.59497562666,0.470492441147342,-1.90833751124774,0.0250068853820263,0.0848776413922093,0.0309584858501394,1.37520199097803e-05,0.00173985800266012,12.2195326276435,13.180935164691,15.6050847453608,1.43873806214397
27.44,-7357.8393590995,0.515786001647863,-7357.8393590995,0.0263970768375811,0.0967472222393685,0.0296150854959361,6.35957719823476e-06,2.38976527185038e-05,13.3698843631429,12.5365899300636,15.9738556707811,1.47855729076499
27.45,-7359.61474642099,0.32889683687186,15.9381249620783,0.0212580234041422,0.0948205946514244,0.036325749054118,3.1958370215017e-06,0.00426704647469616,14.087457609369,12.0931306876556,17.3895967930301,1.41431349889254
27.46,-7358.99300061894,0.548356984691943,-7358.99300061894,0.0228195361087591,0.0917291750168245,0.032425585749346,0.000354239637397927,1.22238333419952e-05,12.6715852336114,12.8314256233544,16.6971697450778,1.50992354020486
27.47,-7357.43181835292,0.493538174282763,3.77157008883569,0.0281931924844089,0.0881056657977231,0.0286941313465743,0.000133720885710377,8.44787392303419e-05,12.6265539727595,12.656812865669,17.1395398768243,1.42763931597156
27.48,-7356.4831457399,0.597619148146073,-0.0154430777629386,0.0215603757166714,0.094790257454315,0.0291313232190172,5.52722980265217e-06,3.37461514587034e-06,13.5653578420926,12.3262143444671,16.4281929963138,1.48075418068841
27.49,-7355.93537051542,0.28165850838423,1.66409921167906,0.0247664956590039,0.0930540546858787,0.0340633613843597,2.993542248553e-05,9.68657683377815e-06,12.8521913106689,12.7743343903748,17.0452892732876,1.45700996274016
27.5,-7360.68159763552,0.280627396827522,3.27500564804359,0.0228931607816952,0.086196213484605,0.047511294101766,7.08659813297242e-05,0.000415063072049649,13.2819147619269,12.6838412625566,17.5101078371727,1.50908450966699
27.51,-7361.75298359145,0.302966423431428,-7361.75298359145,0.0184194499841816,0.104446210066035,0.0355675887376949,5.49952082895409e-05,9.53974447562704e-06,13.9097282710403,12.5213272017606,17.4215009651955,1.45583944483164
27.52,-7357.40460453283,0.347960580850187,3.27399237312238,0.025369680009182,0.0896349272074436,0.0288691444854222,4.03569682069459e-05,0.00016738365707874,13.4759548814503,12.5580912358833,15.2801301241636,1.43315840225606
27.53,-7373.30221889128,0.650023124317543,-7373.30221889128,0.000718387033376472,0.11793217826662,0.0455675482580931,2.29327904649271e-05,9.17727081446818e-06,14.7013166598594,12.0995949267025,18.8267382949213,1.4196352720672
27.54,-7360.86360896988,0.966844994436187,-7360.86360896988,0.0210951944277257,0.101270097867601,0.0325243460141847,0.000250162126157853,0.00114366404607039,13.7560659320268,12.5106426894687,16.2371628682584,1.55402415602798
27.55,-7359.64211567943,0.259107706291093,2.34702183977424,0.026137841496579,0.10081633597652,0.025142586026512,1.00120999474964e-06,6.00476626823028e-07,12.5254518072939,12.7045722965208,16.6265314135329,1.47039077395577
27.56,-7361.27501537049,0.866548954339749,-7361.27501537049,0.0292397531259006,0.0860592607726879,0.0468711563699764,3.05019262896139e-05,0.00268006676367267,13.1001983773187,12.3498015740713,18.3224034558976,1.44827491460261
27.57,-7360.17013938378,0.292345025401089,-7360.17013938378,0.0232901843348151,0.083837456238149,0.0337518905410972,8.49776122207795e-05,0.00140679647365815,13.4560984843276,12.4189616662274,16.6675794066572,1.33979265943143
27.58,-7359.28965499791,0.423464662735399,9.91272732464222,0.0250346496259848,0.0901729735136408,0.0325378079742624,2.38564444416823e-05,6.60000648976361e-05,13.3806625719837,12.2859451204649,18.3632826793884,1.53773847683301
27.59,-7364.1953018063,0.436795689995931,0.800296479509598,0.0272334475100377,0.0904715468639486,0.0536541728826535,6.65630956134703e-05,9.67423516758202e-05,13.9091668199885,12.2606865354948,19.5719522391124,1.43873192146179
27.6,-7360.0484389072,0.250188619652636,-7360.0484389072,0.023997803063069,0.0937792854190667,0.0321840730435106,2.53966560734989e-06,0.000148888802354933,14.0388415238728,12.3373371763847,17.5204556916933,1.47939626714613
27.61,-7358.81347095798,0.297834670302745,2.20870245945844,0.0220506053617399,0.0877942426777152,0.0304014111221338,0.000152716269834979,0.00261019042965371,12.8461161644946,12.7999931076149,17.6011583377889,1.42191592899335
27.62,-7360.96958060055,0.313290692528384,-7360.96958060055,0.0243326369062831,0.0885923462723929,0.0318521586246282,0.000227072179710806,0.00182423191573542,13.0562017991042,12.6797657628113,18.8224626848916,1.44877719086642
27.63,-7356.46696072955,0.579103875196569,6.40795337381678,0.0234385107802939,0.0892591910168717,0.0373990264576418,9.09831640977088e-05,0.00037766522343522,13.254563375913,12.5218153864421,17.8034773477106,1.46131410991842
27.64,-7358.13851375782,0.420686099970522,1.77991512781409,0.0210311506263185,0.0949307319468707,0.0319285144469674,0.000198392444638706,0.00118264435929847,14.1070570205625,12.1323076281161,17.5009262366393,1.4299418803121
27.65,-7358.71897581349,0.369650545116578,3.74487457811938,0.0259776164905685,0.0865450428671279,0.027817937927656,0.000375334837175356,1.47290592561671e-05,13.1644447701493,12.4311571309426,16.0626464988658,1.46219783589316
27.66,-7360.01328411163,0.448586446061062,-7360.01328411163,0.0214858164120564,0.100020632795386,0.0282349713017482,2.82247889794393e-05,0.00436821130857923,13.315729674017,12.398465093725,17.1552271838671,1.46984201791252
27.67,-7362.0732813786,0.301329470342927,-7362.0732813786,0.0224396651450425,0.0976010951476715,0.0294824130794665,0.000550969709155882,0.00465215865835917,13.4772093537315,12.3720222460565,16.0926731234767,1.40780688444256
27.68,-7367.58187681497,0.686164450539357,-5.14753703290899,0.0165031744651208,0.11305778147432,0.02508991470251,9.892695532287e-05,0.00265554310489656,14.5066440005641,12.3030377245442,15.4426193755172,1.46645681367737
27.69,-7359.37349238892,0.465456794035909,3.65925212046659,0.0236970945695757,0.0858076527100903,0.0495877867366519,9.10832292156881e-05,0.00119888656295175,13.6126240415859,12.3742248911078,18.5019152599016,1.46287896235048
27.7,-7357.94951361808,0.494688002932236,3.55197259963916,0.0208023506314623,0.0978400997280275,0.0330477785870271,2.4708410218886e-06,9.9039649135678e-08,13.5662477506472,12.3243498641301,16.8912871314935,1.47308975563461
27.71,-7366.32678732625,0.619545431559344,-7366.32678732625,0.0315582257311107,0.0887038467891976,0.0358747292823826,0.00084308032442217,0.00127929625199108,13.4773240288483,12.0103681180398,17.769115647413,1.45032701685942
27.72,-7359.6674908061,0.493246071183852,-7359.6674908061,0.0240517568751455,0.0815793968316168,0.0465403518984171,4.08335078557762e-05,0.00168280175478195,13.6417851205209,12.4371184394422,18.692452869028,1.4942915897428
27.73,-7355.86100733857,0.419637756427521,3.48546502576755,0.025417000454465,0.0850608829835612,0.0334458136036659,2.24553823131288e-05,0.00311331773162899,12.9333787514054,12.7166246384071,17.6854532209238,1.412002059156
27.74,-7358.58124785559,1.14738475029784,-7358.58124785559,0.024160868685783,0.0907215047901017,0.0309888798659192,6.05532489623626e-06,4.79553781040406e-05,13.3823753266624,12.282256617749,16.9144307208074,1.52750842801857
27.75,-7356.53740672547,0.790208683838621,3.48038880774766,0.0283637394154469,0.08907391659913,0.030458763589023,7.64213700400128e-06,2.07343149660083e-07,13.4446725625684,12.4261569808171,15.7630027663996,1.41847161103908
27.76,-7358.03184253096,0.479307716321453,-7358.03184253096,0.0205486665878833,0.089716868811072,0.0357423661566795,0.000160187843210058,0.000251184972180413,13.4078108005076,12.5796062847872,16.9440003483454,1.37579170529265
27.77,-7357.43920873022,0.585056174597476,5.00078033519276,0.0264332064006608,0.0989680425351859,0.0338886132341955,6.24926035543247e-08,0.000676890101079901,13.4617442383409,12.3224464714543,17.8818065564651,1.54066900017544
27.78,-7365.99940164623,0.712416167657338,-10.9947958583607,0.0174917617935146,0.103804378359939,0.034421969975685,6.24151392858126e-08,1.19850029048073e-05,12.5748969688639,12.7902381070649,17.4537235036479,1.4658958327099
27.79,-7363.49391589208,0.328739846502443,-5.52975517742652,0.0306494500035622,0.0750219523375959,0.0491775114564556,1.15425372111205e-05,0.00174334023227418,13.8255701058198,12.000073185874,17.9535198335098,1.42334990365053
27.8,-7358.63235113433,0.714110917245571,4.2098374870875,0.0212757634228259,0.103600346625606,0.0375125854821517,1.17226159678129e-05,7.5550587341089e-05,13.8856363375287,12.1799599868175,18.3259554150612,1.4879312347148
27.81,-7354.48647236283,0.464333623778313,-7354.48647236283,0.0248348617670741,0.0889949804541867,0.033333603819847,2.59031218168479e-08,1.64918581716224e-06,12.989174316382,12.7284098315927,16.7680280881138,1.48748815518535
27.82,-7356.83664727252,0.338920779988268,-7356.83664727252,0.0251347374234526,0.0841353273626805,0.0381607395369226,2.13016207571399e-07,0.000130053500535639,13.0976720142735,12.5507764083596,17.8240679704001,1.4752320147094
27.83,-7357.72295079392,0.44437740168108,-7357.72295079392,0.0269773301660431,0.0915660261383389,0.0253485436393864,1.37244010515048e-07,2.94116630673811e-05,12.83347314547,12.641303509463,15.540675453027,1.40469139042587
27.84,-7360.53508807647,0.404235797892238,-7360.53508807647,0.0249705575457986,0.0885345813916839,0.034288629790081,3.37187820652558e-07,0.00177029543023246,13.2560303454545,12.3330166552243,16.8755444353062,1.37074712606547
27.85,-7360.32175420732,0.380472197286043,-7360.32175420732,0.0318524912091981,0.0766999872111081,0.0399582334796641,1.25859441854803e-08,0.000187036812766813,13.6829895352165,12.2760794601878,17.2052152150513,1.38257179622743
27.86,-7357.42968146862,0.288108998040078,-7357.42968146862,0.0233752645173684,0.0890195348115676,0.040716658988871,1.54150362469375e-08,0.000638691772169056,13.4188139238136,12.4708968519048,18.1181778798631,1.36900657776525
27.87,-7361.65006288091,0.633997919166648,-7361.65006288091,0.0233086656226854,0.0855652013102611,0.0527287963741573,1.12436703965952e-06,5.14672837449441e-06,13.5113858253386,12.4831584066812,19.8638251058906,1.39094012953969
27.88,-7358.62144726475,0.481645953476067,-3.35957421210605,0.0252182347540206,0.083515418650818,0.0362899966793453,2.70155999304864e-09,9.58663607279627e-05,13.4640081756676,12.2624206984818,17.3191585498485,1.4654775171166
27.89,-7366.17367894996,0.242833819336986,-0.613628137775777,0.0190506343907978,0.107114992890423,0.0241984827281899,1.21560498105974e-07,1.04841753998129e-06,12.8565969897813,12.6350990317469,17.337715157982,1.58362254277251
27.9,-7361.35578860263,0.4902442417491,2.27704940773583,0.0231285972770487,0.0948401110497349,0.0432550666010098,1.8402948347923e-08,0.000918253549255899,13.4186907903854,12.3151075296027,18.1057098246977,1.37575761558946
27.91,-7354.19625130288,0.111342971104193,6.41475853486827,0.0264992780086589,0.0921662868770629,0.0334438371928502,2.77483001088668e-07,0.000169002721785163,13.1819477739468,12.5772720668797,16.6826453653459,1.45253192340851
27.92,-7371.49613214021,0.494397353250453,-7371.49613214021,0.0131964290161373,0.119688418653749,0.0347822038740518,6.58160953289715e-08,3.9040838330959e-05,14.4147936170225,11.9028119018184,19.2352603745569,1.54218478732338
27.93,-7356.99591294289,0.6638699241391,-7356.99591294289,0.027801297781242,0.0834224249186662,0.0401509226119609,8.72442133930577e-07,0.00142552466445862,13.340595383063,12.609392564628,17.4695272493168,1.41017768189397
27.94,-7361.31793270718,0.30457771530891,-7361.31793270718,0.0202436747819111,0.0873624398615386,0.0392571822953462,6.72932851645912e-07,0.00260384533650471,13.2664139043527,12.6805744190266,18.8140436565834,1.55263566664543
27.95,-7358.44707085575,0.611632278009205,-7358.44707085575,0.0263771225541501,0.0801670648510267,0.0308272291407831,7.92400631872016e-08,0.000650372590038908,13.1441914053842,12.6210815236254,17.3457032581837,1.41770857639949
27.96,-7361.09514670409,0.286302798992911,-2.22138246309623,0.0207773007683183,0.0896154822284369,0.0365665834642777,3.00087143171587e-07,5.94707984420717e-05,13.713364376972,12.6077165416513,18.1368566857733,1.54778052152496
27.97,-7360.12687478015,0.189109466376994,-7360.12687478015,0.0296922157124614,0.0865740986233615,0.0319259315383264,1.93955862721256e-08,3.17868876935435e-06,14.065419690159,11.9612814831742,17.7541856694702,1.43978270107087
27.98,-7357.03273251302,0.487890785527639,1.79434804658558,0.0238324620847081,0.0969052119152836,0.0402684241657401,1.53816142117249e-06,0.000145547003744763,13.7726945680762,12.3678078821176,18.7676559784241,1.43024959051188
27.99,-7355.99168370224,0.445500107282805,-7355.99168370224,0.0240996366638465,0.0840612658821367,0.0347628892721524,5.79971087405653e-06,0.000191697216395509,13.566417652548,12.4465842811323,17.4243242091906,1.43273573064345
28,-7356.03417904147,0.476809041761673,-7356.03417904147,0.024931660241543,0.0895107405009813,0.0314281731686602,6.39052541044907e-07,0.000227985180610709,12.9478144679992,12.6101020663593,16.8160524940796,1.51285706891744
28.01,-7361.00993866901,0.86204172053594,-7361.00993866901,0.024447582090689,0.0855108793411219,0.0500016708453476,8.2821630518708e-07,2.0317607647899e-05,14.082897478239,12.1306555701618,17.8372891867799,1.49482905512965
28.02,-7355.98595843737,0.505546386670915,-7355.98595843737,0.0213099307524314,0.100415756111509,0.0317051200918676,3.0416047191906e-07,0.000581857276314776,13.6137498827631,12.5170492206825,17.0082079042595,1.43328186017513
28.03,-7360.37799017923,0.128231267645246,3.71792956179615,0.0313478874458809,0.0856531690671467,0.0463086091780928,6.93216036348115e-06,0.000984981636958405,13.247889456259,12.3599187371801,19.5627791036253,1.41142107699719
28.04,-7364.04997612444,0.362502949838885,-4.55626520306214,0.024486387694724,0.0824886944495896,0.0374878508888938,3.02082054675673e-10,0.0215451506071439,13.5819863177818,12.4992400161544,19.0881817143546,1.40971118128488
28.05,-7355.04965413989,0.311913142355944,2.04787859155203,0.0217203918069477,0.0933459365481563,0.036070610878309,1.10701985798674e-06,4.64397519235985e-05,13.7400466479471,12.4100433267325,16.6380576415494,1.4298580499243
28.06,-7356.98045104933,1.3318792883126,-7356.98045104933,0.0287105147700059,0.0850957743390621,0.0388589215346525,9.69954446975989e-05,4.24560997946841e-05,13.0072288249509,12.7505738596892,18.2882125315946,1.49960546543396
28.07,-7369.85174853352,0.276639727513791,-7369.85174853352,0.0234765199730793,0.0828862770909208,0.0290342261548195,0.000373843815654514,0.000177570370843106,11.6568541612132,13.3869413055244,16.2081090286814,1.33197079930863
28.08,-7358.57370659127,0.441298475190514,2.09631395340057,0.0277710015690577,0.0859622419452912,0.0486930109497306,4.36632568754171e-05,5.78236706442004e-06,13.2922493200989,12.4357079946579,18.3535133776847,1.54218139505503
28.09,-7361.01202694356,0.319588522934037,-7361.01202694356,0.0322097543415066,0.0852623087662291,0.0397937300031788,0.000382523822251935,0.000545589914786212,12.9487138802445,12.7197529353122,17.1487327288231,1.43717182523003
28.1,-7360.51130904399,0.411409544874504,-2.9159622006182,0.0248529699020232,0.0948984102349998,0.0368998675087161,0.00073526839275126,2.71740519777237e-05,13.7987854461465,12.3069237394894,17.5983185284342,1.47823846225707
28.11,-7354.79804828239,0.389293401326194,2.36279287891011,0.0247945423817866,0.090478216425468,0.0365129398052903,8.05959683665789e-07,0.000175155559929953,12.8342375154114,12.6848008684933,17.6609178460361,1.45398077476091
28.12,-7359.64286082615,0.47096173313051,1.67441772866641,0.0260627284099822,0.0868046464407011,0.0441437469587406,6.48382655481804e-05,0.00733383989739564,13.7012993693819,12.2528216494434,18.4271622717526,1.47218298048624
28.13,-7366.75636507245,0.358763460943992,-7366.75636507245,0.0237787806841069,0.095408819109216,0.0307710232648897,0.000267437660383716,5.53703504233148e-05,12.8393212791738,12.5221967540516,19.5963240725907,1.53438504410628
28.14,-7362.1115662532,0.517357176986593,1.10873603776508,0.0264697700112798,0.10016126870148,0.0322528680174132,0.000380998975356188,0.000281919192354739,13.1535546245438,12.3968035542125,16.1449111990521,1.44643403003762
28.15,-7363.09542084863,0.267318890207731,-2.71494201983205,0.0224534134330653,0.0931026253622801,0.0273393006541625,0.000168865452648991,0.000836892423679119,13.410929038028,12.5132095383333,16.9112689370258,1.29031812214263
28.16,-7369.62115114947,0.242014811681576,-10.9378958754587,0.0252825661495171,0.093561835668416,0.0206192928662064,0.000151366990367744,0.00974051755178941,12.187761791062,12.9160081869297,17.1431867331843,1.40457320690166
28.17,-7363.6805926917,0.565381305595658,-3.04017124707934,0.0193171398491644,0.0913551147865397,0.0294722635899283,0.000273524456586315,0.000100794322557222,13.3925056332287,12.5190737720052,18.0645593062831,1.41564642155428
28.18,-7357.98323028947,0.809902290391814,-1.13124774967673,0.0314782627869724,0.0826986493040772,0.0335668664790813,8.89163252668468e-05,0.0036188183330937,12.8799310284233,12.6050261756001,17.6344649044366,1.43039831981575
28.19,-7356.37606072276,0.407203925179997,6.83319733787084,0.0300810066096061,0.0859734143629857,0.035269074425726,2.52086763179695e-05,0.0013909168904002,12.7648199940371,12.6275205362184,17.3432894636125,1.42863744014433
28.2,-7362.92855979061,0.333303278397689,-7362.92855979061,0.0305232246062276,0.0922949978074578,0.0445908362813863,9.06432533321548e-05,0.00181404128791222,13.4446874451148,12.1103776735073,19.5931911896918,1.43875529803266
28.21,-7359.75017073701,0.446679198306731,-7359.75017073701,0.0262670800945603,0.084040073012111,0.0359343684093556,0.000130451304024767,0.00338678401539778,13.3178440437752,12.5472371727009,17.9195029094838,1.5753800964889
28.22,-7373.52830715654,0.279216745922011,0.912225718280752,0.000428462929630884,0.132617032130651,0.0291897451714475,0.000204267601720475,0.00288890038203779,14.6092936194315,12.366820288015,16.9440831972759,1.56884274469014
28.23,-7355.78752385279,0.340869300296302,-7355.78752385279,0.0228376460144487,0.0932356483846378,0.0361569497719455,0.000115044759814273,0.000109195439496772,13.5815247971278,12.4333694669796,17.6715396379963,1.45600961009625
28.24,-7357.84620342729,0.307434880896116,2.07517294122954,0.0255547364995171,0.0974458722643435,0.0326710344107475,0.00030222428943146,2.88437685474964e-05,13.7775196913496,12.3436774973555,17.7358906043709,1.42915319088965
28.25,-7355.70429408357,0.534259062784805,3.38864512971304,0.0267052849837214,0.087612536452126,0.0351723543220374,0.000129765195316492,3.32928464043707e-05,13.6236656189454,12.3372905614321,16.357026924121,1.46544557245205
28.26,-7362.01846767256,0.271414265886937,-2.27730928089659,0.0275841580762813,0.0865453653196803,0.038306806104901,2.71880257767099e-08,0.000885657710222812,12.977337525,12.4008294703198,19.011275445628,1.53264436982608
28.27,-7360.486296724,0.427467812909364,-7360.486296724,0.0205858208697009,0.0860351994054015,0.0332369860506862,0.000228675355450595,0.000124693945611143,13.1748571748196,12.6184931622785,17.9116492960154,1.42190796447957
28.28,-7357.64587019896,0.785289314677352,1.26626773427597,0.0214904805636499,0.0882271782187367,0.0412162189387607,5.98949596579912e-05,0.00451480746938165,13.5101387973006,12.62782324292,17.5123225292529,1.48042875209954
28.29,-7374.31631864017,0.363772412357531,-7374.31631864017,0.0016822505284263,0.133499232515795,0.0283034228750092,0.000350172687724016,0.000826077425006806,14.6522394649288,12.315090861559,17.4254223151196,1.43551763765961
28.3,-7359.50178185339,0.725290671238061,-1.01446289325668,0.0235690806152243,0.0933293846253387,0.0378944830722383,2.21164614344239e-06,2.74093190024423e-05,13.9570413175936,12.2505995773662,16.454442753417,1.56215405733012
28.31,-7359.50678684261,0.227434006583211,-7359.50678684261,0.0236738858129386,0.0942046985564858,0.0372510972770879,3.78720371773504e-06,0.000912387992423908,12.8920642925391,12.8393007979212,16.4362843601692,1.52047646918548
28.32,-7355.62994028001,0.312528381594403,-0.191836475498349,0.0230748948883058,0.093100526193494,0.0311278983149838,6.57884720280721e-06,3.34772902892237e-05,13.5495225631526,12.4572282056583,17.3705186929323,1.43522491922303
28.33,-7362.75248175454,1.14690492362332,-7362.75248175454,0.0156556618718207,0.0974008498427021,0.039623145452751,1.89037398261981e-05,0.00546403783065203,13.3392175800623,12.8958927872681,17.6501176235738,1.41781613081157
28.34,-7356.35104143926,0.202084782421328,-7356.35104143926,0.0270919090375425,0.0855064726133659,0.0317427154556631,3.69595509881504e-06,0.00591476245844654,13.1840659632595,12.5555016386559,16.7025788427856,1.49592756113719
28.35,-7356.46334650352,0.360282551867556,2.35358827568689,0.0285818636099688,0.083418638603204,0.0344150385049579,4.72511461329711e-06,2.3086581611044e-05,13.3892315768776,12.3567626886584,17.0710562469372,1.52468973830162
28.36,-7363.09708009706,0.89581742921169,-7363.09708009706,0.0231654072016524,0.0895090350520897,0.0355097549998014,2.14198964463225e-05,0.000806344454047396,13.7427712090974,12.0396315549369,17.225111746113,1.44458234954939
28.37,-7356.26396359007,0.301104907545395,5.46656086094663,0.0247033442189751,0.0905269189331275,0.0357264873989323,1.05087268494511e-05,2.80538754050074e-05,13.5783008822658,12.2433418324977,18.0198958975772,1.4360423877957
28.38,-7358.28653606025,0.467917094028823,0.701241128886977,0.0262920871636457,0.0817860418465652,0.0446398914367235,5.51413319300234e-06,0.000123901337909568,13.4279096619061,12.6033599953752,18.1818896674515,1.50444410558843
28.39,-7359.87548176757,0.391126856898216,-7359.87548176757,0.0281069526181274,0.0756308735795501,0.039744305156239,5.83760826001016e-06,0.000917064904222646,13.5702869028164,12.2419957160092,17.0148879563264,1.44661077577958
28.4,-7361.98870681692,0.324655838762926,-2.89611831539878,0.0239930449425555,0.0863883518265581,0.0257083429412496,2.16951064298503e-06,0.00297401729225567,13.537198301718,12.4199895153077,14.7021468746673,1.50196018515671
28.41,-7363.32604822833,0.394184530853887,-8.19378710020828,0.0201666468940866,0.0912552489255018,0.0363655638180215,4.80845324229924e-07,0.00158046744998749,14.636855547318,12.0300725818096,17.817672990203,1.36509310326928
28.42,-7359.162880355,0.343577371974965,-7359.162880355,0.0268064694485985,0.0936203160480363,0.0448320009315229,2.54584991891233e-07,6.1414851734231e-05,13.5334977821213,12.3118736472331,19.2524450260595,1.35313816470753
28.43,-7359.13579177951,0.939703161565011,5.73457304759449,0.0228554876573452,0.0904226863137206,0.0353567487523723,2.6227908370935e-06,0.000342765233061097,14.091913314183,12.3285553565175,15.7685415349885,1.52488907216267
28.44,-7360.24361445256,0.796731775090491,-7360.24361445256,0.0288130549881517,0.0819561193809011,0.0404009976006157,1.35768996478871e-06,0.00494762883998431,12.7155200479522,12.7707553521422,19.5654626630441,1.47207350860878
28.45,-7353.93219375109,0.0868114686237088,23.439458677557,0.0248422438366141,0.090008599433455,0.0334328331131637,4.37739707092811e-06,0.00107324653822269,13.3423418435165,12.4914836917229,17.0905769274608,1.43128803841091
28.46,-7358.9992126452,0.278424264119695,-7358.9992126452,0.0313587734669756,0.0748607148465079,0.0400998842641985,3.17956182625985e-05,0.00339468858601969,13.2823005356718,12.4147613969336,18.0008358627912,1.47789959605768
28.47,-7356.53362709769,0.328431030059367,1.4306971790711,0.0270658538932071,0.0901534131675034,0.0336895827898755,8.40835664720704e-07,0.00166843034905023,13.3461195001927,12.3242464945074,16.997495345401,1.43760935871181
28.48,-7356.66560302676,0.414806540730188,-7356.66560302676,0.0291847533073244,0.0787059120491992,0.0332036041269565,9.27369442479406e-06,0.000598752561366634,13.3550053121158,12.5156541723884,16.157803357952,1.46365652846268
28.49,-7360.74020005216,0.258552510585323,-2.75238188104868,0.0332223983465742,0.0762017388633486,0.0434542769493041,6.82924505117891e-06,3.52248469555882e-05,13.2302305749903,12.3846534183752,16.8850466861158,1.42054177683457
28.5,-7363.31069474464,0.260432974462196,-5.94412356572502,0.0214083374520907,0.0960133023303309,0.028209144299956,0.00150912284964683,0.000467655101880259,13.3125267906375,12.5345008577929,15.688915249638,1.46912160098906
28.51,-7361.09162178137,0.376107744121949,-2.20903414303848,0.0298896936976621,0.0809475409823228,0.0404385249813393,4.63255440060034e-05,0.00434827802636045,13.0684133360532,12.4137917832116,19.3360604476806,1.51415296707202
28.52,-7354.95329047613,0.57392488685677,-7354.95329047613,0.0267003830499565,0.0851838260756281,0.038808488352249,4.59611162958769e-05,0.000105250592761367,13.4322247840994,12.4704530063655,17.459564453869,1.41317582364621
28.53,-7359.9985511069,0.288384212998881,-5.55122517784548,0.0242678738658788,0.0881940904484228,0.0371321553946402,7.02365477755536e-07,3.85873067873423e-05,14.3472048770231,12.2245239098941,16.2133564812032,1.45908998543136
